386, 5, 40
387, 6, 38
388, 6, 23
389, 6, 49
390, 7, 57
391, 7, 33
392, 8, 33
393, 8, 35
394, 9, 47
395, 10, 29
396, 11, 39
397, 12, 43
398, 13, 57
399, 14, 35
